,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,A Tribe Called Quest,The Anthology,1999-10-26,Electric Relaxation,0eEXcw3JLVXcRxYrVYMy68,62,Jive,0.866,0.534,11,-9.201,1,0.229,0.266,0.0929,0.841,98.243,226133,4,False,67.0,1.0,8.0,3FAK4h4t9uV4JxzESXllAU,compilation
1,Anderson .Paak,Ventura,2019-04-12,King James,5ri4b7YQp2PWn8tl3MRYgE,69,"Aftermath/12 Tone Music, LLC",0.771,0.889,7,-7.93,1,0.0777,6.53e-05,0.0426,0.882,108.015,197964,4,True,58.0,1.0,7.0,0YF8PfcGbsKg5IaFyPnlyY,album
2,Big K.R.I.T.,Cadillactica (Deluxe),2014-08-25,Third Eye,3AquOGHV1aT3yIcKfHzrZS,0,Good Talk LLC,0.695,0.614,5,-8.741,0,0.055,0.000369,0.108,0.524,136.015,239947,4,False,0.0,1.0,11.0,6S1ItzAtGWyBLGiFkeMRc2,album
3,XXXTENTACION,?,2018-03-16,SAD!,3ee8Jmje8o58CHK66QrVC2,91,"Bad Vibes Forever, LLC",0.74,0.613,8,-4.88,1,0.145,0.00372,0.123,0.473,75.023,166606,4,True,87.0,1.0,4.0,2Ti79nwTsont5ZHfdxIzAm,album
4,Lil Wayne,B.B. King Freestyle,2020-11-30,B.B. King Freestyle (with Drake),6EW1fwOk4JHmTZKINZsyjB,67,Republic Records,0.664,0.553,11,-8.316,1,0.415,0.0,0.181,0.722,87.009,222801,4,True,74.0,1.0,1.0,4Epq84TTM5hHH5jI78R271,single
5,Lil Yachty,Lil Boat 3,2020-05-29,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",0gO3E51A3fqp0ypJ26QbVP,73,Quality Control Music/Motown Records,0.784,0.632,10,-6.083,0,0.347,0.0,0.605,0.746,124.603,232839,4,True,72.0,1.0,4.0,2CYr9450iYkEWq4IWL8plY,album
6,Ski Mask The Slump God,Burn The Hoods,2020-07-24,Burn The Hoods,34PhB0kHT00utubP3aTau8,64,Republic Records,0.871,0.715,3,-7.828,0,0.147,0.0,0.14,0.378,150.955,102960,4,True,71.0,1.0,1.0,3PWTw7MPyvU80Z6pDgHUaC,single
7,Kid Cudi,The Adventures of Moon Man & Slim Shady (with Eminem),2020-07-10,The Adventures of Moon Man & Slim Shady (with Eminem),38iBrrbbXyWaSPkmuDNgjZ,68,Republic Records,0.88,0.787,8,-5.189,1,0.118,0.0,0.12,0.588,113.018,264834,4,True,75.0,1.0,1.0,4Cr6vlJh83a5Eby9DZRPwD,single
8,Jack Harlow,Tyler Herro,2020-10-22,Tyler Herro,4DuUwzP4ALMqpquHU0ltAB,82,Generation Now/Atlantic,0.794,0.756,5,-7.16,0,0.136,0.0,0.247,0.775,123.066,156498,4,True,89.0,1.0,1.0,4Vd7lpztpJdmMt9hrLfXWe,single
9,Pop Smoke,Meet The Woo 2,2020-02-07,Shake The Room (feat. Quavo),7rSnKi58HPIVC0FVyh04Q1,84,Victor Victor Worldwide,0.733,0.684,2,-4.748,1,0.177,0.0,0.179,0.437,142.04,165640,4,True,75.0,1.0,2.0,4MZnolldq7ciKKlbVDzLm5,album
